user_id,product_id,s3_url
46382,8905482095815,https://hacka-image-bucket.s3.us-east-1.amazonaws.com/customer_products/8905482095815.png
46382,8909230949443,https://hacka-image-bucket.s3.us-east-1.amazonaws.com/customer_products/8909230949443.png
46382,8909230336595,https://hacka-image-bucket.s3.us-east-1.amazonaws.com/customer_products/8909230336595.png
